Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Category,Outlet_Age,Price_Category,Visibility_Category,Store_Age_Category
873,-1.6828814449496607,0,-0.27406283900565714,6,0.5675833627329372,8,1997,2,0,1,1764.37,1,0.09937163495203102,0,2,0
706,1.179455147468704,0,1.5207064321778367,1,-0.7587620011000201,2,2007,2,1,1,1701.7848,1,-1.0951903462837393,1,0,0
921,-1.6627990173511826,1,0.13058757380724073,6,1.8377649135315677,8,1997,2,0,1,4357.661,1,0.09937163495203102,3,2,0
1533,-0.6752161072142646,0,0.36546437646323654,8,0.09502623646813084,6,2004,2,1,1,3207.8244,2,-0.7368217519130082,0,0,0
406,1.1203891839437687,1,-0.5839012025944624,13,-1.6520226045509343,6,2004,2,1,1,732.38,1,-0.7368217519130082,1,2,0
98,-0.34436924791590523,0,-0.5309752930947275,7,0.51894146026797,5,1985,1,2,3,6751.212,0,1.5328460124349554,0,2,1
606,-0.6515897218042905,0,-0.8687659352275201,10,-1.018537702458485,1,1987,0,2,1,306.268,1,1.2939336161878014,1,1,1
1248,0.08668033550007682,1,-0.2776204599144419,6,1.6100231728984638,5,1985,1,2,3,8239.9408,1,1.5328460124349554,3,2,1
1231,1.1203891839437687,1,-0.6266657009783533,13,-0.7025981880656931,8,1997,2,0,1,193.082,1,0.09937163495203102,2,2,0
535,-0.995353629519414,0,-0.977292365289857,3,-1.4066580102482837,6,2004,2,1,1,1209.7586,1,-0.7368217519130082,1,1,0
1045,1.5692905067332767,0,1.1420600471197704,1,0.23989527922711482,8,1997,2,0,1,3878.285,1,0.09937163495203102,0,0,0
1112,-1.2233482487256642,0,0.010973450848274719,6,0.8001009705806609,2,2007,2,1,1,2693.8268,1,-1.0951903462837393,3,2,0
116,0.67148786115426,0,-0.7947437151757293,7,-1.5691916593827926,7,2002,2,1,1,649.155,0,-0.49790935566585415,1,1,0
820,-1.7608485168025751,1,-0.33828878594965167,3,0.9327139882616443,7,2002,2,1,1,4777.7808,1,-0.49790935566585415,3,2,0
887,1.8882467097679276,1,-0.1669374297651619,0,-0.8678361278489638,7,2002,2,1,1,1416.8224,1,-0.49790935566585415,1,2,0
1378,-1.2918647664145892,0,-0.051404543966804016,8,-0.008215358430276135,2,2007,2,1,1,2422.1804,2,-1.0951903462837393,2,2,0
878,-1.5104088314568498,0,1.6589694041251548,3,1.9623068119722435,3,2009,1,2,2,2914.8724,1,-1.3341027425308933,3,0,0
234,1.2739606891086002,0,-1.1019607973301697,13,0.9091750973296043,7,2002,2,1,1,2380.9008,1,-0.49790935566585415,3,1,0
1088,0.13424013659630724,1,0.7113831655715785,4,1.3069306449605984,5,1985,1,2,3,1556.6404,1,1.5328460124349554,3,0,1
783,-0.1372177455643448,0,-0.17391468638665816,0,1.4293592141294391,4,1985,2,0,0,689.103,1,1.5328460124349554,3,2,1
1165,-0.629144655664815,0,-0.38026371562947753,1,-1.7509957881996916,1,1987,0,2,1,373.5138,1,1.2939336161878014,1,2,1
602,0.5297295486944154,0,0.11442211712869348,0,-0.7934584997681642,2,2007,2,1,1,539.298,1,-1.0951903462837393,1,2,0
814,0.18714696024979083,1,-1.1460615775869525,6,-0.41928359577518853,3,2009,1,2,2,1612.5676,1,-1.3341027425308933,2,1,0
1054,0.030711831954549774,0,-0.96749621144325,13,0.0068284627084434415,4,1985,2,0,0,559.272,1,1.5328460124349554,2,1,1
635,0.0021668410545682016,0,0.16690328177649244,5,0.649948604642088,4,1985,2,0,0,179.766,1,1.5328460124349554,0,2,1
950,-1.6238154814247254,0,0.5086078773749706,5,-0.25252328809700886,2,2007,2,1,1,763.0068,1,-1.0951903462837393,2,0,0
90,-0.7933480342641351,0,1.4246920512733525,7,0.7867882808667427,0,1998,2,2,0,756.3488,0,-0.020084563171546017,3,0,0
311,-0.4035126749995621,0,1.334013582945872,4,-1.545145312485783,7,2002,2,1,1,181.0976,1,-0.49790935566585415,1,0,0
1491,0.06719909822829272,0,-0.5781412846863502,8,0.7648552632415685,5,1985,1,2,3,6029.4848,2,1.5328460124349554,3,2,1
1521,1.2148947255836648,0,-1.020935759008633,8,-0.2263218592221852,8,1997,2,0,1,3083.9856,2,0.09937163495203102,2,1,0
1543,0.06719909822829272,0,1.2816147403217055,8,-1.3601711897611304,4,1985,2,0,0,113.186,2,1.5328460124349554,1,0,1
71,0.7896197882041306,0,-0.642148542387441,14,-1.084336755334007,1,1987,0,2,1,2087.9488,0,1.2939336161878014,1,1,1
203,0.06901503319992022,0,-0.6762135174129988,5,0.6231562143903375,9,1999,1,0,1,2535.3664,1,-0.13954076129512305,0,1,0
1266,1.8291807462429923,0,-0.504253153965114,8,0.11958003933010997,1,1987,0,2,1,1789.6704,2,1.2939336161878014,0,2,1
939,-0.3456280307451257,1,-0.023098516858351664,10,1.5042025454692298,8,1997,2,0,1,4687.232,1,0.09937163495203102,3,2,0
845,-1.4359857174154311,1,0.2979005075980974,6,1.422428264937006,1,1987,0,2,1,3425.541,1,1.2939336161878014,3,0,1
418,-0.9492821779699644,1,0.11790740612613974,5,-0.48609756058064985,9,1999,1,0,1,1657.842,1,-0.13954076129512305,2,2,0
1137,0.9077517152540012,0,0.6222755778025522,3,0.691110349243674,8,1997,2,0,1,3101.2964,1,0.09937163495203102,0,0,0
426,0.10445461131488148,1,0.022013121239327152,6,-1.2483927723634245,2,2007,2,1,1,1347.5792,1,-1.0951903462837393,1,2,0
663,-0.06093008655493759,1,-0.15293865074405746,5,-0.6197672428975514,2,2007,2,1,1,2270.378,1,-1.0951903462837393,2,2,0
308,-1.2422493570536435,1,1.4238711765070844,15,0.5034736885762379,6,2004,2,1,1,2556.672,1,-0.7368217519130082,0,0,0
829,-0.06093008655493759,1,-0.7799829167852986,0,0.475075425017622,1,1987,0,2,1,3779.0808,1,1.2939336161878014,0,1,1
894,-1.4619747413664028,1,1.050914504270335,13,-0.8180540553361219,9,1999,1,0,1,1505.3738,1,-0.13954076129512305,1,0,0
1293,-0.5110127286149444,0,-0.13910170915689538,9,-1.673448166211139,6,2004,2,1,1,782.9808,2,-0.7368217519130082,1,2,0
174,0.13424013659630724,0,-0.5195256226115685,4,1.608459052297576,4,1985,2,0,0,480.7076,1,1.5328460124349554,3,2,1
568,0.8841253298440276,0,1.0227664584840364,6,0.5232098715176197,6,2004,2,1,1,1911.5118,1,-0.7368217519130082,0,0,0
1260,-0.6752161072142646,1,-0.6556372850308158,13,-0.21989836599472162,8,1997,2,0,1,642.497,1,0.09937163495203102,2,1,0
1408,1.4747849650933804,0,0.4310985794078931,11,0.7108882848910338,2,2007,2,1,1,1470.0864,2,-1.0951903462837393,0,0,0
1274,1.1203891839437687,0,1.3328980654605784,8,0.3340090902492962,0,1998,2,2,0,159.792,2,-0.020084563171546017,0,0,0
113,1.5692905067332767,1,0.13005533099605449,14,1.5159928672882392,9,1999,1,0,1,6309.7866,0,-0.13954076129512305,3,2,0
974,-0.6515897218042905,1,-0.4966471125996562,13,-1.6461483199944187,9,1999,1,0,1,633.8416,1,-0.13954076129512305,1,2,0
1484,-1.0059855029539022,0,0.3937523752552328,9,-0.45566947316215545,3,2009,1,2,2,3091.9752,2,-1.3341027425308933,2,0,0
787,1.6165432775532247,0,-0.577335178430696,5,-0.5106931161486077,1,1987,0,2,1,1637.868,1,1.2939336161878014,2,2,1
900,0.5887955122193507,0,-1.126035497071222,5,-1.666475464312727,2,2007,2,1,1,805.618,1,-1.0951903462837393,1,1,0
340,-1.7951067756470378,1,-0.5712727147620781,0,0.3483784445991321,2,2007,2,1,1,3767.0964,1,-1.0951903462837393,0,2,0
1041,-0.7224688780342127,0,0.7192343483117369,6,0.5515246296642784,7,2002,2,1,1,529.311,1,-0.49790935566585415,0,0,0
1300,0.8604989444340531,0,-1.1545631114694792,8,-1.6322446689035741,7,2002,2,1,1,645.1602,2,-0.49790935566585415,1,1,0
932,-0.557084180164394,0,-0.5836172218257647,6,-1.6199468911195953,6,2004,2,1,1,849.5608,1,-0.7368217519130082,1,2,0
1411,0.057201840494933,0,-1.1647925412169802,11,0.8087212984919169,3,2009,1,2,2,1328.271,2,-1.3341027425308933,3,1,0
1083,0.030711831954549774,1,-1.2883040999669075,13,-0.6769877205677961,5,1985,1,2,3,2010.716,1,1.5328460124349554,2,1,1
377,-0.8406008050840832,1,-1.127046593434497,13,0.8915104909540799,7,2002,2,1,1,4364.9848,1,-0.49790935566585415,3,1,0
487,0.3407184654146227,0,-0.8820193715689422,5,-0.9854053243912282,7,2002,2,1,1,792.302,1,-0.49790935566585415,1,1,0
419,0.08668033550007682,0,1.0090234400527007,6,-1.3692154682253992,5,1985,1,2,3,2804.3496,1,1.5328460124349554,1,0,1
49,-0.48620502393447146,0,-0.36921142342921937,14,1.5956538185486278,7,2002,2,1,1,4290.4152,0,-0.49790935566585415,3,2,0
802,-0.1372177455643448,1,1.813211497743662,0,-1.6509659399150165,4,1985,2,0,0,37.2848,1,1.5328460124349554,1,0,1
757,-0.0018641230300022948,0,1.332497407494971,13,0.2693084547156703,3,2009,1,2,2,2659.871,1,-1.3341027425308933,0,0,0
159,-1.4359857174154311,0,-0.0823054162793162,6,0.700662083672912,6,2004,2,1,1,5406.296,1,-0.7368217519130082,0,2,0
344,-0.8654085097645562,1,-0.1341128545916348,5,-0.8902348487331291,6,2004,2,1,1,930.1226,1,-0.7368217519130082,1,2,0
110,-1.1701888815532222,0,-0.13287428738654705,7,1.4176106450164083,8,1997,2,0,1,1826.9552,0,0.09937163495203102,3,2,0
1174,1.1203891839437687,0,-0.4254409672581618,13,-0.41070502056991104,2,2007,2,1,1,1145.176,1,-1.0951903462837393,2,2,0
469,0.67148786115426,1,0.8838023069380125,3,-0.4652629602973721,2,2007,2,1,1,3150.5656,1,-1.0951903462837393,2,0,0
344,0.0021668410545682016,1,-0.1315691843639236,5,-0.9191405682567148,4,1985,2,0,0,253.6698,1,1.5328460124349554,1,2,1
1257,1.498411350503354,0,0.5812391541754195,5,-0.4529234298074147,1,1987,0,2,1,1779.0176,1,1.2939336161878014,2,0,1
423,-1.2883208086030928,0,-1.1014814071027288,3,-0.7752864374276699,3,2009,1,2,2,1185.7898,1,-1.3341027425308933,1,1,0
113,1.5692905067332767,1,1.1612340859450831,14,1.493510640992117,0,1998,2,2,0,467.3916,0,-0.020084563171546017,3,0,0
1056,-0.8654085097645562,1,-0.37448863167345364,0,-1.0089442153232682,2,2007,2,1,1,1414.1592,1,-1.0951903462837393,1,2,0
858,-0.28538074794969154,0,1.2129195001838362,0,0.1623476572385617,7,2002,2,1,1,1518.024,1,-0.49790935566585415,0,0,0
1302,1.947312673292863,0,-0.8301462799718885,9,0.08327766735509988,1,1987,0,2,1,3034.0506,2,1.2939336161878014,0,1,1
1498,-0.9835404368144267,0,0.983159340457485,9,-0.7673405763052976,2,2007,2,1,1,666.4658,2,-1.0951903462837393,1,0,0
431,-1.320216428906558,1,-0.9935530719049619,3,-0.8341545411107592,1,1987,0,2,1,181.0976,1,1.2939336161878014,1,1,1
1301,-0.946919539428967,0,-1.088111770609154,9,-0.5668151764769562,1,1987,0,2,1,210.3928,2,1.2939336161878014,2,1,1
347,1.35665303804351,0,-1.092880508772612,13,0.1918025854330957,6,2004,2,1,1,1662.5026,1,-0.7368217519130082,0,1,0
1432,0.12447478229831319,0,-0.918570600510287,9,0.058091150410215585,5,1985,1,2,3,3791.0652,2,1.5328460124349554,0,1,1
852,-0.8878535759040317,1,-1.2463266061715106,5,-0.9993507281880515,9,1999,1,0,1,402.809,1,-0.13954076129512305,1,1,0
407,-1.1536504117662405,0,-1.1149998020531477,0,-0.9405243772109408,9,1999,1,0,1,749.025,1,-0.13954076129512305,1,1,0
1426,-0.6752161072142646,0,0.06053617493158859,8,-0.313928671604946,2,2007,2,1,1,2516.724,2,-1.0951903462837393,2,2,0
370,-1.4159032898169532,0,-0.2766575251947977,13,1.1727535066787278,8,1997,2,0,1,5556.7668,1,0.09937163495203102,3,2,0
276,0.9077517152540012,1,-0.3206273169119487,15,-1.2120486476824361,6,2004,2,1,1,1022.6688,1,-0.7368217519130082,1,2,0
1542,-1.316672471095062,0,-0.36986481573191604,9,0.5445936804718453,0,1998,2,2,0,525.3162,2,-0.020084563171546017,0,2,0
34,-1.0461503581508582,0,-1.06119370522231,14,0.8877912883753787,7,2002,2,1,1,1576.6144,0,-0.49790935566585415,3,1,0
1066,1.7346752046030953,1,2.4983115502309277,0,0.8610406508296067,0,1998,2,2,0,392.822,1,-0.020084563171546017,3,0,0
231,-0.9705459248389411,1,0.07938769174718016,6,0.7493457388438578,9,1999,1,0,1,5257.1568,1,-0.13954076129512305,3,2,0
591,0.08668033550007682,0,1.1338449388603227,6,-0.47861740271726877,5,1985,1,2,3,4447.544,1,1.5328460124349554,2,0,1
1557,0.06719909822829272,0,-0.9221000360246563,8,0.7937609827651544,5,1985,1,2,3,5652.642,2,1.5328460124349554,3,1,1
124,-0.7472765827146856,0,-0.006321170771000213,7,0.5868120897093494,6,2004,2,1,1,3033.3848,0,-0.7368217519130082,0,2,0
1030,-1.2068097789386822,1,0.24212898636683816,5,-1.698001969073118,8,1997,2,0,1,780.9834,1,0.09937163495203102,1,0,0
1181,1.6283564702582118,0,-0.5847523100722298,6,-0.40381582408345645,1,1987,0,2,1,2474.7786,1,1.2939336161878014,2,2,1
1176,-0.7224688780342127,1,3.2718274398106555,0,-1.448368963520818,0,1998,2,2,0,101.2016,1,-0.020084563171546017,1,0,0
627,-0.24994116983473028,1,-0.25845628001411486,10,0.18377321889876633,2,2007,2,1,1,3929.5516,1,-1.0951903462837393,0,2,0
740,-0.7224688780342127,1,-0.5051122320657027,0,-1.6718005401982943,9,1999,1,0,1,564.5984,1,-0.13954076129512305,1,2,0
933,-1.2847768507915969,0,-1.0012846754259361,13,1.718548090976459,1,1987,0,2,1,1245.046,1,1.2939336161878014,3,1,1
35,1.864620324357953,0,-0.6992900606298201,14,0.1735887703866231,0,1998,2,2,0,151.8024,0,-0.020084563171546017,0,1,0
663,-0.06093008655493759,1,-0.15805050334926357,5,-0.5940732699876975,9,1999,1,0,1,825.592,1,-0.13954076129512305,2,2,0
319,1.6283564702582118,1,-1.0465718659943324,5,0.6194370118116364,3,2009,1,2,2,2696.49,1,-1.3341027425308933,0,1,0
270,-0.46375995779499635,1,-1.215180035932081,4,-0.28937486874296686,1,1987,0,2,1,1231.73,1,1.2939336161878014,2,1,1
693,0.8841253298440276,0,-0.8766481457537734,5,-1.4040372250114788,3,2009,1,2,2,939.4438,1,-1.3341027425308933,1,1,0
304,-1.4395296752269273,1,0.3379947678293972,5,-0.5726894610334714,2,2007,2,1,1,2090.612,1,-1.0951903462837393,2,0,0
497,0.057201840494933,0,-0.6577610882906886,6,0.5590465402336382,7,2002,2,1,1,2801.6864,1,-0.49790935566585415,0,1,0
1276,0.12447478229831319,0,-0.5895087842100499,9,-0.8260834218704513,5,1985,1,2,3,3364.9532,2,1.5328460124349554,1,2,1
1109,-1.5836506262277694,1,0.48591092264697233,10,1.1716968420428098,2,2007,2,1,1,2343.616,1,-1.0951903462837393,3,0,0
1365,-0.5216446020494327,0,-0.4385345737289953,11,0.37191733553117207,8,1997,2,0,1,1808.9786,2,0.09937163495203102,0,2,0
1250,0.030711831954549774,0,0.9211329077517333,13,0.9139927172502021,4,1985,2,0,0,992.042,1,1.5328460124349554,3,0,1
217,1.7464883973080825,1,-0.9502816140820263,0,1.6197001654456373,8,1997,2,0,1,5768.4912,1,0.09937163495203102,3,1,0
1263,1.8055543608330178,0,0.9658166565789038,0,-0.5609826446264192,6,2004,2,1,1,970.7364,1,-0.7368217519130082,2,0,0
656,-0.24994116983473028,1,-1.1264998007582108,5,0.575570976561288,1,1987,0,2,1,3568.688,1,1.2939336161878014,0,1,1
1105,0.5061031632844414,0,-0.4852462994503992,1,-0.3364526506070468,1,1987,0,2,1,3533.4006,1,1.2939336161878014,2,2,1
203,0.06901503319992022,0,-0.6779533990275022,5,0.6392149474589962,1,1987,0,2,1,6157.3184,1,1.2939336161878014,0,1,1
863,0.6242350903343119,1,0.6047946503286541,6,0.931149867660757,3,2009,1,2,2,4729.8432,1,-1.3341027425308933,3,0,0
1011,0.08668033550007682,0,-0.6959263782917768,6,1.9211868200766358,5,1985,1,2,3,9371.8008,1,1.5328460124349554,3,1,1
455,-0.29719394065467875,1,0.17147329104477005,5,-0.9517237376530234,2,2007,2,1,1,1949.4624,1,-1.0951903462837393,1,2,0
433,0.35253165811960946,1,0.4036144010320886,5,1.4598290542539123,9,1999,1,0,1,4633.968,1,-0.13954076129512305,3,0,0
1164,0.06901503319992022,0,-0.5346244072126054,13,0.6696847875834694,7,2002,2,1,1,4211.185,1,-0.49790935566585415,0,2,0
270,-0.46375995779499635,1,-1.2150570378921355,4,-0.31025122173222314,6,2004,2,1,1,1970.768,1,-0.7368217519130082,2,1,0
1466,-0.6515897218042905,0,-0.31424137714409467,8,0.939686690160056,2,2007,2,1,1,3372.9428,2,-1.0951903462837393,3,2,0
70,1.3802794234534836,0,-1.1145689113760409,14,-1.4478615075558483,2,2007,2,1,1,934.7832,0,-1.0951903462837393,1,1,0
1476,-0.16724882089982096,0,1.481166497954617,8,1.333639529800392,9,1999,1,0,1,3375.606,2,-0.13954076129512305,3,0,0
871,-0.629144655664815,1,1.5089260901703507,5,-0.03707932524788349,8,1997,2,0,1,2388.2246,1,0.09937163495203102,2,0,0
237,-1.011892099306396,1,0.02062134315965998,4,0.8412627151822468,1,1987,0,2,1,780.3176,1,1.2939336161878014,3,2,1
763,0.8604989444340531,1,1.24578116558725,6,-0.6224297808403351,0,1998,2,2,0,102.5332,1,-0.020084563171546017,2,0,0
551,-0.8961228107975227,0,0.8954595316443634,5,-0.7336172368611144,3,2009,1,2,2,1713.7692,1,-1.3341027425308933,2,0,0
1288,0.8841253298440276,0,-0.8580853205238586,9,0.6060825693917397,8,1997,2,0,1,1605.9096,2,0.09937163495203102,0,1,0
1235,-0.29719394065467875,1,3.3851564980910895,4,1.5661988903540938,0,1998,2,2,0,717.0666,1,-0.020084563171546017,3,0,0
1435,1.5692905067332767,0,-1.1213893594104118,9,-1.3462257859643072,3,2009,1,2,2,1381.535,2,-1.3341027425308933,1,1,0
1445,0.8841253298440276,0,-0.8669464268922634,8,-0.5577708980126874,0,1998,2,2,0,215.7192,2,-0.020084563171546017,2,1,0
32,-0.23812797712974348,0,1.2349018219884078,4,-0.6892437456457966,9,1999,1,0,1,1076.5986,0,-0.13954076129512305,2,0,0
781,-0.0018641230300022948,0,-0.7473230413142582,13,0.47613208965353965,1,1987,0,2,1,2931.5174,1,1.2939336161878014,0,1,1
1506,-0.9114799613140058,0,-1.0179393812569104,9,0.4665803552243016,9,1999,1,0,1,4211.185,2,-0.13954076129512305,0,1,0
1151,-1.70178255327764,0,0.2884056075157784,6,0.3991754290419132,6,2004,2,1,1,1830.95,1,-0.7368217519130082,0,0,0
1297,-0.9280184311009877,0,-1.144308398349837,9,-1.3783432521016248,8,1997,2,0,1,939.4438,2,0.09937163495203102,1,1,0
1350,0.5533559341043894,0,-0.7385560121473823,9,-0.5267518492172665,6,2004,2,1,1,1856.2504,2,-0.7368217519130082,2,1,0
898,-1.2292548450781575,0,-0.3434740438169002,3,-0.4310739175941978,0,1998,2,2,0,115.8492,1,-0.020084563171546017,2,2,0
708,-0.13046135530553407,0,1.1147463128604058,3,1.0925433467473908,5,1985,1,2,3,4613.994,1,1.5328460124349554,3,0,1
913,0.6242350903343119,0,0.6530313887550898,13,0.041017505411617715,9,1999,1,0,1,1431.47,1,-0.13954076129512305,0,0,0
501,1.3802794234534836,0,0.6776347733485126,5,-0.30327851983381143,9,1999,1,0,1,490.0288,1,-0.13954076129512305,2,0,0
104,-0.7933480342641351,0,-0.5703131193557356,14,-1.7520524528356094,3,2009,1,2,2,366.19,0,-1.3341027425308933,1,2,0
417,0.18714696024979083,0,-0.6102126459416982,5,-1.7108489555280446,2,2007,2,1,1,611.2044,1,-1.0951903462837393,1,2,0
1007,1.5692905067332767,1,-0.7949283314968367,3,-0.8790354882910464,7,2002,2,1,1,2163.85,1,-0.49790935566585415,1,1,0
859,-0.9799964790029305,0,1.8300076781543408,3,-1.5168305543391238,1,1987,0,2,1,575.2512,1,1.2939336161878014,1,0,1
381,0.13424013659630724,1,-0.6228099867267983,4,1.7153363443627274,4,1985,2,0,0,498.0184,1,1.5328460124349554,3,2,1
27,1.592916892143251,0,-0.9219945892564096,4,-1.5194930922819074,2,2007,2,1,1,661.8052,0,-1.0951903462837393,1,1,0
862,0.08668033550007682,1,1.206419745487616,6,0.7739412944118155,5,1985,1,2,3,5294.4416,1,1.5328460124349554,3,0,1
1499,-0.24994116983473028,0,-0.23900181837891976,8,-0.9415392891408799,6,2004,2,1,1,1208.427,2,-0.7368217519130082,1,2,0
849,-1.4513428679319145,1,1.0241528101795885,0,-1.6162694412468726,2,2007,2,1,1,838.908,1,-1.0951903462837393,1,0,0
1397,1.4747849650933804,0,-0.06976476431288503,9,-1.6269613457239855,1,1987,0,2,1,660.4736,2,1.2939336161878014,1,2,1
445,1.852807131652966,0,-0.9796272608548722,0,0.25109463966919765,9,1999,1,0,1,3928.22,1,-0.13954076129512305,0,1,0
137,-0.629144655664815,0,0.8334880187163053,7,-0.4336947028310027,3,2009,1,2,2,452.744,0,-1.3341027425308933,2,0,0
811,1.7346752046030953,1,-0.6217386833397684,2,0.22755574873715767,2,2007,2,1,1,782.315,1,-1.0951903462837393,0,2,0
96,-0.48620502393447146,0,-0.19176937842796643,14,0.17519464369348886,8,1997,2,0,1,2580.6408,0,0.09937163495203102,0,2,0
1360,1.6283564702582118,0,-1.1208498019129458,9,-0.6449120071364571,3,2009,1,2,2,1537.998,2,-1.3341027425308933,2,1,0
281,1.5338509286183157,0,-1.0755759288440265,5,-0.3225072468102234,9,1999,1,0,1,1687.1372,1,-0.13954076129512305,2,1,0
261,-1.2883208086030928,0,1.7709227083918342,4,1.0540441400885887,3,2009,1,2,2,3115.944,1,-1.3341027425308933,3,0,0
1540,0.5651691268093766,0,-0.18764480970189598,9,-0.19424614579084606,7,2002,2,1,1,2348.9424,2,-0.49790935566585415,2,2,0
1479,0.12447478229831319,0,-0.30177685357019624,9,1.9687720579056858,4,1985,2,0,0,262.991,2,1.5328460124349554,3,2,1
326,-0.9362876659944787,0,-0.8815809078063117,5,1.0743712844068967,7,2002,2,1,1,3542.7218,1,-0.49790935566585415,3,1,0
1463,1.3920926161584708,0,-0.72435079200752,9,1.1920239863611182,8,1997,2,0,1,4701.8796,2,0.09937163495203102,3,1,0
1158,1.7110488191931217,0,0.0770814784982028,4,-0.4925210538081134,8,1997,2,0,1,1768.3648,1,0.09937163495203102,2,2,0
1384,-0.11999605007987288,0,-0.5719675105743427,8,-1.6905218112097367,2,2007,2,1,1,519.324,2,-1.0951903462837393,1,2,0
651,0.9431912933689629,1,0.18417458783325008,13,-0.4679254982401557,3,2009,1,2,2,1677.816,1,-1.3341027425308933,2,2,0
453,1.2739606891086002,0,0.5981864673344538,15,0.40724654828222107,0,1998,2,2,0,164.4526,1,-0.020084563171546017,0,0,0
908,0.9786308714839237,0,-0.30271850016754204,4,1.265727147653034,9,1999,1,0,1,1108.557,1,-0.13954076129512305,3,2,0
923,0.030711831954549774,1,-1.1636977433756492,13,-0.12468613763064425,5,1985,1,2,3,4350.3372,1,1.5328460124349554,2,1,1
867,0.3407184654146227,0,1.196530070991697,0,-1.03193389758436,3,2009,1,2,2,1312.9576,1,-1.3341027425308933,1,0,0
406,1.1203891839437687,1,-0.5837456661266903,13,-1.7018046770637762,8,1997,2,0,1,659.142,1,0.09937163495203102,1,2,0
613,0.0021668410545682016,1,-0.4945809522479672,5,-1.6547268951996963,5,1985,1,2,3,910.8144,1,1.5328460124349554,1,2,1
97,1.7464883973080825,0,-0.6812837279862585,4,1.2422300094269725,3,2009,1,2,2,2409.5302,0,-1.3341027425308933,3,1,0
1103,1.2148947255836648,0,-0.6264710667173407,13,0.06662797290951453,2,2007,2,1,1,2648.5524,1,-1.0951903462837393,0,2,0
1459,0.8250593663190923,0,-1.1400517876102956,11,-0.5614901005913888,7,2002,2,1,1,1065.28,2,-0.49790935566585415,2,1,0
208,0.26983930918470017,1,-0.7812580772986506,3,-1.4007837256917683,2,2007,2,1,1,798.96,1,-1.0951903462837393,1,1,0
61,-1.6722495715151724,0,-1.1169642326103246,14,0.06772639025141074,8,1997,2,0,1,3062.0142,0,0.09937163495203102,0,1,0
436,1.9236862878828884,0,0.2340943401637359,13,0.8166671596142892,0,1998,2,2,0,774.9912,1,-0.020084563171546017,3,0,0
